2.66695, 2.38119, 49.9862, 
2.65958, 2.38313, 49.9841, 
2.65222, 2.38505, 49.9819, 
2.64487, 2.38695, 49.9795, 
2.63753, 2.38884, 49.977, 
2.6302, 2.39071, 49.9743, 
2.62288, 2.39257, 49.9715, 
2.61557, 2.39441, 49.9686, 
2.60827, 2.39623, 49.9655, 
2.60098, 2.39803, 49.9622, 
2.5937, 2.39983, 49.9588, 
2.58643, 2.4016, 49.9553, 
2.57917, 2.40336, 49.9516, 
2.57192, 2.4051, 49.9478, 
2.56468, 2.40683, 49.9438, 
2.55745, 2.40854, 49.9397, 
2.55023, 2.41024, 49.9355, 
2.54303, 2.41192, 49.9311, 
2.53583, 2.41358, 49.9266, 
2.52864, 2.41523, 49.922, 
2.52146, 2.41687, 49.9172, 
2.5143, 2.41848, 49.9123, 
2.50714, 2.42009, 49.9073, 
2.49999, 2.42167, 49.9021, 
2.49286, 2.42325, 49.8968, 
2.48573, 2.4248, 49.8914, 
2.47861, 2.42635, 49.8859, 
2.47151, 2.42787, 49.8802, 
2.46441, 2.42938, 49.8744, 
2.45733, 2.43088, 49.8685, 
2.45025, 2.43236, 49.8624, 
2.44319, 2.43383, 49.8563, 
2.43613, 2.43528, 49.85, 
2.42909, 2.43672, 49.8436, 
2.42205, 2.43814, 49.8371, 
2.41503, 2.43955, 49.8304, 
2.40801, 2.44094, 49.8237, 
2.40101, 2.44232, 49.8168, 
2.39402, 2.44368, 49.8098, 
2.38703, 2.44503, 49.8027, 
2.38006, 2.44637, 49.7955, 
2.3731, 2.44769, 49.7881, 
2.36614, 2.44899, 49.7807, 
2.3592, 2.45028, 49.7731, 
2.35227, 2.45156, 49.7655, 
2.34535, 2.45282, 49.7577, 
2.33843, 2.45407, 49.7498, 
2.33153, 2.45531, 49.7418, 
2.32464, 2.45653, 49.7337, 
2.31776, 2.45773, 49.7255, 
2.31089, 2.45893, 49.7172, 
2.30403, 2.4601, 49.7088, 
2.29718, 2.46127, 49.7002, 
2.29034, 2.46242, 49.6916, 
2.2835, 2.46356, 49.6829, 
2.27668, 2.46468, 49.674, 
2.26987, 2.46579, 49.6651, 
2.26307, 2.46688, 49.656, 
2.25628, 2.46796, 49.6469, 
2.24951, 2.46903, 49.6377, 
2.24274, 2.47009, 49.6283, 
2.23598, 2.47113, 49.6189, 
2.22923, 2.47216, 49.6093, 
2.22249, 2.47317, 49.5997, 
2.21576, 2.47417, 49.59, 
2.20904, 2.47516, 49.5801, 
2.20233, 2.47613, 49.5702, 
2.19564, 2.47709, 49.5602, 
2.18895, 2.47804, 49.5501, 
2.18227, 2.47897, 49.5398, 
2.1756, 2.47989, 49.5295, 
2.16895, 2.4808, 49.5191, 
2.1623, 2.4817, 49.5086, 
2.15566, 2.48258, 49.4981, 
2.14904, 2.48345, 49.4874, 
2.14242, 2.4843, 49.4766, 
2.13581, 2.48515, 49.4658, 
2.12922, 2.48598, 49.4548, 
2.12263, 2.48679, 49.4438, 
2.11606, 2.4876, 49.4327, 
2.10949, 2.48839, 49.4214, 
2.10294, 2.48917, 49.4101, 
2.09639, 2.48994, 49.3988, 
2.08986, 2.49069, 49.3873, 
2.08333, 2.49143, 49.3757, 
2.07682, 2.49216, 49.3641, 
2.07031, 2.49288, 49.3523, 
2.06382, 2.49358, 49.3405, 
2.05734, 2.49427, 49.3286, 
2.05086, 2.49495, 49.3166, 
2.0444, 2.49562, 49.3046, 
2.03795, 2.49627, 49.2924, 
2.0315, 2.49692, 49.2802, 
2.02507, 2.49755, 49.2679, 
2.01865, 2.49816, 49.2555, 
2.01224, 2.49877, 49.243, 
2.00583, 2.49936, 49.2304, 
1.99944, 2.49995, 49.2178, 
1.99306, 2.50051, 49.205, 
1.98669, 2.50107, 49.1922, 
1.98033, 2.50162, 49.1793, 
1.97398, 2.50215, 49.1664, 
1.96764, 2.50267, 49.1533, 
1.96131, 2.50318, 49.1402, 
1.95498, 2.50368, 49.127, 
1.94867, 2.50417, 49.1137, 
1.94237, 2.50464, 49.1004, 
1.93608, 2.50511, 49.087, 
1.92981, 2.50556, 49.0735, 
1.92354, 2.506, 49.0599, 
1.91728, 2.50643, 49.0462, 
1.91103, 2.50684, 49.0325, 
1.90479, 2.50725, 49.0187, 
1.89856, 2.50764, 49.0048, 
1.89234, 2.50802, 48.9908, 
1.88613, 2.50839, 48.9768, 
1.87993, 2.50875, 48.9627, 
1.87375, 2.5091, 48.9485, 
1.86757, 2.50944, 48.9343, 
1.8614, 2.50977, 48.9199, 
1.85524, 2.51008, 48.9055, 
1.8491, 2.51038, 48.8911, 
1.84296, 2.51068, 48.8765, 
1.83683, 2.51096, 48.8619, 
1.83072, 2.51123, 48.8472, 
1.82461, 2.51149, 48.8324, 
1.81852, 2.51173, 48.8176, 
1.81243, 2.51197, 48.8027, 
1.80635, 2.5122, 48.7878, 
1.80029, 2.51241, 48.7727, 
1.79423, 2.51262, 48.7576, 
1.78819, 2.51281, 48.7424, 
1.78215, 2.51299, 48.7272, 
1.77613, 2.51317, 48.7119, 
1.77011, 2.51333, 48.6965, 
1.76411, 2.51348, 48.681, 
1.75812, 2.51362, 48.6655, 
1.75213, 2.51375, 48.6499, 
1.74616, 2.51386, 48.6342, 
1.74019, 2.51397, 48.6185, 
1.73424, 2.51407, 48.6027, 
1.7283, 2.51416, 48.5869, 
1.72237, 2.51423, 48.5709, 
1.71644, 2.5143, 48.5549, 
1.71053, 2.51436, 48.5389, 
1.70463, 2.5144, 48.5228, 
1.69874, 2.51444, 48.5066, 
1.69285, 2.51446, 48.4903, 
1.68698, 2.51448, 48.474, 
1.68112, 2.51448, 48.4576, 
1.67527, 2.51447, 48.4411, 
1.66943, 2.51446, 48.4246, 
1.6636, 2.51443, 48.408, 
1.65778, 2.5144, 48.3914, 
1.65197, 2.51435, 48.3747, 
1.64617, 2.51429, 48.3579, 
1.64038, 2.51423, 48.3411, 
1.6346, 2.51415, 48.3242, 
1.62883, 2.51406, 48.3072, 
1.62307, 2.51397, 48.2902, 
1.61732, 2.51386, 48.2731, 
1.61158, 2.51375, 48.2559, 
1.60585, 2.51362, 48.2387, 
1.60013, 2.51349, 48.2214, 
1.59442, 2.51334, 48.2041, 
1.58873, 2.51319, 48.1867, 
1.58304, 2.51302, 48.1692, 
1.57736, 2.51285, 48.1517, 
1.57169, 2.51266, 48.1341, 
1.56603, 2.51247, 48.1165, 
1.56039, 2.51227, 48.0987, 
1.55475, 2.51205, 48.081, 
1.54912, 2.51183, 48.0631, 
1.54351, 2.5116, 48.0452, 
1.5379, 2.51136, 48.0273, 
1.5323, 2.51111, 48.0093, 
1.52672, 2.51085, 47.9912, 
1.52114, 2.51058, 47.9731, 
1.51558, 2.5103, 47.9549, 
1.51002, 2.51001, 47.9366, 
1.50448, 2.50971, 47.9183, 
1.49894, 2.50941, 47.8999, 
1.49342, 2.50909, 47.8815, 
1.4879, 2.50877, 47.863, 
1.4824, 2.50843, 47.8444, 
1.4769, 2.50809, 47.8258, 
1.47142, 2.50774, 47.8071, 
1.46594, 2.50737, 47.7884, 
1.46048, 2.507, 47.7696, 
1.45503, 2.50662, 47.7508, 
1.44958, 2.50624, 47.7319, 
1.44415, 2.50584, 47.7129, 
1.43873, 2.50543, 47.6939, 
1.43332, 2.50502, 47.6748, 
1.42791, 2.50459, 47.6556, 
1.42252, 2.50416, 47.6364, 
1.41714, 2.50372, 47.6172, 
1.41177, 2.50327, 47.5979, 
1.40641, 2.50281, 47.5785, 
1.40105, 2.50234, 47.5591, 
1.39571, 2.50186, 47.5396, 
1.39038, 2.50138, 47.52, 
1.38506, 2.50088, 47.5004, 
1.37975, 2.50038, 47.4808, 
1.37445, 2.49987, 47.4611, 
1.36916, 2.49935, 47.4413, 
1.36388, 2.49882, 47.4215, 
1.35861, 2.49828, 47.4016, 
1.35335, 2.49774, 47.3817, 
1.3481, 2.49719, 47.3617, 
1.34286, 2.49662, 47.3416, 
1.33763, 2.49605, 47.3215, 
1.33241, 2.49547, 47.3013, 
1.32721, 2.49489, 47.2811, 
1.32201, 2.49429, 47.2608, 
1.31682, 2.49369, 47.2405, 
1.31164, 2.49307, 47.2201, 
1.30647, 2.49245, 47.1997, 
1.30132, 2.49182, 47.1792, 
1.29617, 2.49119, 47.1586, 
1.29103, 2.49054, 47.138, 
1.2859, 2.48989, 47.1173, 
1.28079, 2.48923, 47.0966, 
1.27568, 2.48856, 47.0758, 
1.27058, 2.48788, 47.055, 
1.2655, 2.48719, 47.0341, 
1.26042, 2.4865, 47.0131, 
1.25536, 2.4858, 46.9921, 
1.2503, 2.48509, 46.9711, 
1.24525, 2.48437, 46.95, 
1.24022, 2.48365, 46.9288, 
1.23519, 2.48291, 46.9076, 
1.23018, 2.48217, 46.8863, 
1.22518, 2.48142, 46.865, 
1.22018, 2.48066, 46.8436, 
1.2152, 2.4799, 46.8222, 
1.21022, 2.47913, 46.8007, 
1.20526, 2.47835, 46.7791, 
1.20031, 2.47756, 46.7575, 
1.19536, 2.47676, 46.7359, 
1.19043, 2.47596, 46.7141, 
1.18551, 2.47515, 46.6924, 
1.18059, 2.47433, 46.6706, 
1.17569, 2.4735, 46.6487, 
1.1708, 2.47267, 46.6268, 
1.16592, 2.47183, 46.6048, 
1.16104, 2.47098, 46.5827, 
1.15618, 2.47013, 46.5606, 
1.15133, 2.46926, 46.5385, 
1.14649, 2.46839, 46.5163, 
1.14166, 2.46751, 46.494, 
1.13684, 2.46663, 46.4717, 
1.13203, 2.46573, 46.4494, 
1.12723, 2.46483, 46.427, 
1.12243, 2.46392, 46.4045, 
1.11765, 2.46301, 46.382, 
1.11288, 2.46209, 46.3594, 
1.10812, 2.46116, 46.3368, 
1.10338, 2.46022, 46.3141, 
1.09864, 2.45928, 46.2913, 
1.09391, 2.45832, 46.2686, 
1.08919, 2.45737, 46.2457, 
1.08448, 2.4564, 46.2228, 
1.07978, 2.45543, 46.1999, 
1.07509, 2.45445, 46.1769, 
1.07041, 2.45346, 46.1538, 
1.06575, 2.45247, 46.1307, 
1.06109, 2.45147, 46.1075, 
1.05644, 2.45046, 46.0843, 
1.0518, 2.44944, 46.061, 
1.04718, 2.44842, 46.0377, 
1.04256, 2.44739, 46.0143, 
1.03795, 2.44636, 45.9909, 
1.03336, 2.44531, 45.9674, 
1.02877, 2.44426, 45.9438, 
1.02419, 2.44321, 45.9203, 
1.01963, 2.44215, 45.8966, 
1.01507, 2.44108, 45.8729, 
1.01053, 2.44, 45.8492, 
1.00599, 2.43892, 45.8253, 
1.00147, 2.43783, 45.8015, 
0.99695, 2.43673, 45.7776, 
0.992445, 2.43562, 45.7536, 
0.987951, 2.43451, 45.7296, 
0.983466, 2.4334, 45.7055, 
0.978992, 2.43227, 45.6814, 
0.974528, 2.43114, 45.6572, 
0.970075, 2.43001, 45.633, 
0.965631, 2.42887, 45.6087, 
0.961198, 2.42772, 45.5843, 
0.956774, 2.42656, 45.5599, 
0.952361, 2.4254, 45.5355, 
0.947959, 2.42423, 45.511, 
0.943566, 2.42305, 45.4864, 
0.939184, 2.42187, 45.4618, 
0.934812, 2.42068, 45.4372, 
0.93045, 2.41949, 45.4124, 
0.926098, 2.41829, 45.3877, 
0.921756, 2.41708, 45.3629, 
0.917425, 2.41587, 45.338, 
0.913104, 2.41465, 45.3131, 
0.908793, 2.41342, 45.2881, 
0.904492, 2.41219, 45.263, 
0.900201, 2.41095, 45.2379, 
0.895921, 2.4097, 45.2128, 
0.891651, 2.40845, 45.1876, 
0.887391, 2.4072, 45.1624, 
0.883141, 2.40593, 45.1371, 
0.878902, 2.40466, 45.1117, 
0.874672, 2.40339, 45.0863, 
0.870453, 2.40211, 45.0608, 
0.866244, 2.40082, 45.0353, 
0.862045, 2.39952, 45.0097, 
0.857857, 2.39822, 44.9841, 
0.853679, 2.39692, 44.9584, 
0.84951, 2.39561, 44.9327, 
0.845352, 2.39429, 44.9069, 
0.841205, 2.39297, 44.8811, 
0.837067, 2.39164, 44.8552, 
0.83294, 2.3903, 44.8292, 
0.828823, 2.38896, 44.8032, 
0.824716, 2.38761, 44.7772, 
0.820619, 2.38626, 44.7511, 
0.816532, 2.3849, 44.7249, 
0.812456, 2.38354, 44.6987, 
0.80839, 2.38217, 44.6724, 
0.804334, 2.38079, 44.6461, 
0.800288, 2.37941, 44.6197, 
0.796253, 2.37802, 44.5933, 
0.792227, 2.37663, 44.5668, 
0.788212, 2.37523, 44.5402, 
0.784207, 2.37382, 44.5136, 
0.780212, 2.37241, 44.487, 
0.776228, 2.371, 44.4603, 
0.772254, 2.36958, 44.4335, 
0.768289, 2.36815, 44.4067, 
0.764336, 2.36672, 44.3799, 
0.760392, 2.36528, 44.3529, 
0.756458, 2.36384, 44.326, 
0.752535, 2.36239, 44.2989, 
0.748622, 2.36093, 44.2718, 
0.744719, 2.35947, 44.2447, 
0.740826, 2.35801, 44.2175, 
0.736944, 2.35654, 44.1903, 
0.733071, 2.35506, 44.163, 
0.729209, 2.35358, 44.1356, 
0.725357, 2.35209, 44.1082, 
0.721515, 2.3506, 44.0807, 
0.717684, 2.3491, 44.0532, 
0.713863, 2.3476, 44.0256, 
0.710051, 2.34609, 43.998, 
0.70625, 2.34458, 43.9703, 
0.70246, 2.34306, 43.9425, 
0.698679, 2.34153, 43.9147, 
0.694909, 2.34, 43.8869, 
0.691149, 2.33847, 43.859, 
0.687399, 2.33693, 43.831, 
0.683659, 2.33539, 43.803, 
0.67993, 2.33384, 43.7749, 
0.67621, 2.33228, 43.7468, 
0.672501, 2.33072, 43.7186, 
0.668802, 2.32915, 43.6904, 
0.665113, 2.32758, 43.6621, 
0.661435, 2.32601, 43.6337, 
0.657767, 2.32443, 43.6053, 
0.654108, 2.32284, 43.5768, 
0.650461, 2.32125, 43.5483, 
0.646823, 2.31966, 43.5197, 
0.643195, 2.31806, 43.4911, 
0.639578, 2.31645, 43.4624, 
0.635971, 2.31484, 43.4337, 
0.632374, 2.31323, 43.4049, 
0.628787, 2.31161, 43.376, 
0.625211, 2.30998, 43.3471, 
0.621644, 2.30835, 43.3181, 
0.618088, 2.30672, 43.2891, 
0.614542, 2.30508, 43.26, 
0.611007, 2.30344, 43.2309, 
0.607481, 2.30179, 43.2017, 
0.603966, 2.30013, 43.1724, 
0.600461, 2.29847, 43.1431, 
0.596966, 2.29681, 43.1138, 
0.593481, 2.29514, 43.0843, 
0.590007, 2.29347, 43.0549, 
0.586542, 2.29179, 43.0253, 
0.583088, 2.29011, 42.9957, 
0.579644, 2.28843, 42.9661, 
0.57621, 2.28674, 42.9364, 
0.572787, 2.28504, 42.9066, 
0.569374, 2.28334, 42.8768, 
0.565971, 2.28163, 42.8469, 
0.562578, 2.27993, 42.817, 
0.559195, 2.27821, 42.787, 
0.555822, 2.27649, 42.7569, 
0.55246, 2.27477, 42.7268, 
0.549108, 2.27304, 42.6966, 
0.545766, 2.27131, 42.6664, 
0.542434, 2.26957, 42.6361, 
0.539113, 2.26783, 42.6058, 
0.535802, 2.26609, 42.5754, 
0.5325, 2.26434, 42.5449, 
0.52921, 2.26259, 42.5144, 
0.525929, 2.26083, 42.4838, 
0.522658, 2.25906, 42.4532, 
0.519398, 2.2573, 42.4225, 
0.516148, 2.25553, 42.3917, 
0.512908, 2.25375, 42.3609, 
0.509678, 2.25197, 42.3301, 
0.506459, 2.25019, 42.2991, 
0.50325, 2.2484, 42.2682, 
0.50005, 2.24661, 42.2371, 
0.496862, 2.24481, 42.206, 
0.493683, 2.24301, 42.1748, 
0.490514, 2.2412, 42.1436, 
0.487356, 2.23939, 42.1123, 
0.484208, 2.23758, 42.081, 
0.48107, 2.23576, 42.0496, 
0.477942, 2.23394, 42.0181, 
0.474825, 2.23212, 41.9866, 
0.471718, 2.23029, 41.955, 
0.468621, 2.22845, 41.9234, 
0.465534, 2.22661, 41.8917, 
0.462457, 2.22477, 41.8599, 
0.45939, 2.22293, 41.8281, 
0.456334, 2.22108, 41.7962, 
0.453288, 2.21922, 41.7642, 
0.450252, 2.21736, 41.7322, 
0.447226, 2.2155, 41.7002, 
0.444211, 2.21364, 41.6681, 
0.441206, 2.21177, 41.6359, 
0.438211, 2.20989, 41.6036, 
0.435226, 2.20801, 41.5713, 
0.432251, 2.20613, 41.5389, 
0.429287, 2.20425, 41.5065, 
0.426332, 2.20236, 41.474, 
0.423388, 2.20046, 41.4415, 
0.420454, 2.19857, 41.4088, 
0.417531, 2.19667, 41.3762, 
0.414617, 2.19476, 41.3434, 
0.411714, 2.19285, 41.3106, 
0.408821, 2.19094, 41.2778, 
0.405938, 2.18903, 41.2448, 
0.403065, 2.18711, 41.2119, 
0.400203, 2.18518, 41.1788, 
0.39735, 2.18326, 41.1457, 
0.394508, 2.18133, 41.1125, 
0.391677, 2.17939, 41.0793, 
0.388855, 2.17746, 41.046, 
0.386043, 2.17551, 41.0126, 
0.383242, 2.17357, 40.9792, 
0.380451, 2.17162, 40.9457, 
0.37767, 2.16967, 40.9122, 
0.374899, 2.16771, 40.8785, 
0.372139, 2.16575, 40.8449, 
0.369389, 2.16379, 40.8111, 
0.366649, 2.16182, 40.7773, 
0.363919, 2.15985, 40.7434, 
0.361199, 2.15788, 40.7095, 
0.35849, 2.1559, 40.6755, 
0.35579, 2.15392, 40.6414, 
0.353101, 2.15194, 40.6073, 
0.350422, 2.14995, 40.5731, 
0.347754, 2.14796, 40.5389, 
0.345095, 2.14597, 40.5046, 
0.342447, 2.14397, 40.4702, 
0.339809, 2.14197, 40.4357, 
0.337181, 2.13996, 40.4012, 
0.334563, 2.13796, 40.3666, 
0.331956, 2.13595, 40.332, 
0.329359, 2.13393, 40.2973, 
0.326772, 2.13191, 40.2625, 
0.324195, 2.12989, 40.2277, 
0.321628, 2.12787, 40.1928, 
0.319072, 2.12584, 40.1578, 
0.316525, 2.12381, 40.1228, 
